id,binance_order_id,backstop_algo_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,entry_pair_rank,entry_pair_age_days,entry_br_r72,entry_br_above,entry_br_eff,entry_br_off24h,entry_br_door,spike_rsi_max,spike_armed,belock_t15_min,belock_tr15,belock_t20_min,belock_tr20,belock_t30_min,belock_tr30,entry_desired_notional,entry_liquidity_cap_notional,liquidity_capped,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,entry_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,hard_tp_shadow_leash_pnl,hard_tp_shadow_leash_fired,hard_tp_shadow_ladder_pnl,hard_tp_shadow_ladder_fired,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,phantom_ema13_cross_pnl,phantom_ema13_cross_at,phantom_trail_suppress_pnl,phantom_trail_suppress_at,entry_gap_expand_marginal,entry_strategy,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,shadow_tight_pnl,shadow_tight_reason,shadow_tight_min,shadow_wide_pnl,shadow_wide_reason,shadow_wide_min,shadow_tierA_pnl,shadow_tierA_reason,shadow_tierA_min,shadow_tierB_pnl,shadow_tierB_reason,shadow_tierB_min,shadow_strpk_pnl,shadow_strpk_reason,shadow_strpk_min,shadow_strpk04_pnl,shadow_strpk04_reason,shadow_strpk04_min,shadow_strpk03_pnl,shadow_strpk03_reason,shadow_strpk03_min,shadow_stren_pnl,shadow_stren_reason,shadow_stren_min,shadow_strpk_signed_pnl,shadow_strpk_signed_reason,shadow_strpk_signed_min,shadow_peak_stretch,shadow_peak_stretch_at_close,shadow_atr05_pnl,shadow_atr05_min,shadow_atr10_pnl,shadow_atr10_min,shadow_atr15_pnl,shadow_atr15_min,shadow_cap025_pnl,shadow_cap025_min,shadow_cap035_pnl,shadow_cap035_min,shadow_cap050_pnl,shadow_cap050_min,shadow_arm035_pnl,shadow_arm035_min,shadow_arm040_pnl,shadow_arm040_min,runner_peak_stretch,runner_trail_bound,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
65,,,SOLUSDT,LONG,CLOSED,94.239,96.87,96.88,635.8595407727926,20.0,12717.190815455851,134.94615621404992,STRONG_BUY,0.1176,0.055,0.0358,57.96283544643749,52.49,11.751103204122922,11.1664,0.2284,0.229,NEUTRAL,0.0754,0.0086,20.5707,22.0338,52.7,51.2,42.4,0.2169,63.7,61.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.826,0.9013129456183622,75.6,17.8,80.2,0.5847,2.0,CHOPPY_FLAT,HEALTHY_BULL,,-0.0611,26.64626704448414,18.005375178118314,0.40116355784212365,0.1712,,0.2753,0.32,0.0955,0.3529,,,3255063635.1862,4,,21.17,68.1,0.159,-1.96,,,False,,,,,,,12717.190815455851,500000.0,False,,0.3528,,,,,,,,,2.2890943467820533,5.882505368604757,8.17159971538681,346.87173728377854,2.727581447171553,3.533678710512623,-0.09375897452223661,97.63,94.239,0.0,,,,,,NEVER,1,0.4,,True,,-0.0011,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.0158,0.3212,True,,,,,97.36,96.2,2026-08-22T03:51:59.950253,2026-08-22T04:03:44.119604,3.2488,2.0179,10.94,22.68,,,3.1321,,0.01,2.7394,18.83,2.6758,,,,,,,,,,BULLRUN_LONG,,,,,,2.4317,2.4848,2.6227,2.9623,2.8031,,,,,,,2026-08-22T03:43:20.311051,2.3044,2026-08-22T03:41:34.808259,2.4742,2026-08-22T03:41:34.808259,2.4742,2026-08-22T03:43:20.311051,2.3044,2026-08-22T03:43:23.371572,2.2726,2026-08-22T03:43:27.448902,2.315,2026-08-22T03:42:04.827248,2.4636,2.4894,trailing,0.24,,,,,,,,,,2.6333,stretch,3.78,,,,,,,3.1321,window,,,,,0.4883,,3.1321,,3.1321,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T02:14:54,2026-08-22T03:41:02.011909,BR_TRAILING_STOP,MAKER,TAKER,True,
64,,,1000PEPEUSDT,LONG,CLOSED,0.0041269,0.0042751,0.0042772,635.8595407727926,20.0,12717.190815455851,3081535.9750553323,STRONG_BUY,0.1232,0.0867,0.0127,54.50576682407754,50.73,16.632413884441473,17.3996,0.3352,0.3364,NEUTRAL,0.0929,-0.0143,30.0339,30.38,48.2,47.0,50.5,0.2187,64.0,63.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.0554,0.6203998327341059,73.3,13.3,55.8,-0.7672,0.0,CHOPPY_FLAT,HEALTHY_BULL,,-0.0394,19.749046250193526,17.28320338110563,1.1019890235171972,0.4641,,0.9561,0.4362,0.0158,0.4527,,,880696226.9581505,9,,20.98,67.8,0.159,-1.98,,,False,,,,,,,12717.190815455851,500000.0,False,,-0.0184,,,,,,,,,5.722735866955133,5.928243501131574,11.650979368086706,445.0326521351143,3.499457219704869,4.075901766459071,-0.3128273037873466,0.0042989,0.0041269,0.0,,,,,,NEVER,1,0.4,,True,,0.1213,False,,,,1.0,1.0,BULLRUN,False,,,0,,0.5027,1.2757,True,,,,,0.0042985,0.004138,2026-08-22T02:25:21.511962,2026-08-22T02:40:28.212544,4.0681,0.179,2.24,17.36,30.13,0.9689,1.4705,0.0,,,,,,,30.13,0.9689,,,,,,BULLRUN_LONG,,,,,,3.0843,3.724,3.6416,0.7944,0.9689,,,,,,,2026-08-22T02:55:43.931602,0.8623,2026-08-22T02:55:28.642230,1.0125,2026-08-22T02:55:42.874615,0.8526,2026-08-22T02:55:19.488365,0.9931,2026-08-22T02:55:42.874615,0.8526,2026-08-22T02:55:17.456830,0.9931,2026-08-22T02:55:33.726341,0.9495,0.9689,ema13,0.0,,,,,,,,,,0.9689,ema13,0.0,,,,,,,0.9689,ema13,0.0,,,,0.4634,,1.4705,,1.4705,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T01:31:10,2026-08-22T02:23:06.815714,BR_LADDER_FLOOR,TAKER_FALLBACK,TAKER,True,
63,,,DOGEUSDT,LONG,CLOSED,0.0918,0.09599,0.09615,635.8595407727926,20.0,12717.190815455851,138531.4903644428,STRONG_BUY,0.0336,0.0981,0.001,53.746620969032904,52.52,22.340948074821643,23.919,0.2157,0.2162,NEUTRAL,0.0786,-0.0042,32.8735,33.4938,52.1,50.5,39.7,0.2531,64.7,63.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.1753,0.4866161569192542,73.3,15.6,58.3,-1.5781,1.0,CHOPPY_FLAT,HEALTHY_BULL,,-0.0509,21.879582774225266,21.094795636790558,0.717611889953485,0.3556,,0.7525,0.3135,0.1318,0.4639,,,1104350050.61392,8,,21.0,67.6,0.159,-1.87,,,False,,,,,,,12717.190815455851,500000.0,False,,0.3408,,,,,,,,,2.2890943467820533,5.98393699203729,8.273031338819344,572.1739132881959,4.499216230936817,5.871147603485833,-0.9231791938997961,0.09725,0.0918,0.0,,,,,,NEVER,1,0.4,,True,,-0.1305,False,,,,1.0,1.0,BULLRUN,False,,,0,,0.2846,1.6978,True,,,,,0.09637,0.09474,2026-08-22T03:57:20.200710,2026-08-22T03:43:19.289291,4.9152,3.1396,22.9,8.88,,,3.6625,,5.86,4.022,10.29,3.8041,,,,,,,,,,BULLRUN_LONG,,,,,,4.632,4.4032,3.9348,4.327,3.5645,,,,,,,2026-08-22T03:41:10.239431,3.6298,2026-08-22T03:41:05.121642,3.7823,2026-08-22T03:41:05.121642,3.7823,2026-08-22T03:41:05.121642,3.7823,2026-08-22T03:41:05.121642,3.7823,2026-08-22T03:41:04.060567,3.8041,2026-08-22T03:41:18.403517,3.608,3.772,trailing,0.8,,,,,,,,,,3.8695,stretch,4.63,,,,,,,3.6625,window,,,,,0.5644,,3.6625,,3.6625,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T01:06:22,2026-08-22T03:34:26.457922,BR_LADDER_FLOOR,MAKER,TAKER,True,
62,,,HYPEUSDT,LONG,CLOSED,76.091,79.811,79.838,635.8595407727926,20.0,12717.190815455851,167.13134030904905,STRONG_BUY,0.1772,0.1253,0.0732,56.99164167920555,56.06,22.052267458735738,23.3718,0.2736,0.2743,NEUTRAL,0.1264,-0.0042,32.8735,33.4938,52.1,50.5,39.7,0.2531,64.7,63.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.1753,0.7002016935734041,73.3,15.6,75.3,-1.3196,3.0,CHOPPY_FLAT,HEALTHY_BULL,,-0.0509,19.283123652888154,17.482371132158146,0.5958810911169026,-0.1624,,-0.1187,0.4734,0.1318,0.4639,,,1843795698.2797,6,,21.0,67.6,0.159,-1.87,,,False,,,,,,,12717.190815455851,500000.0,False,,0.0722,,,,,,,,,5.722735866955133,6.002513730632482,11.725249597587615,610.003336352077,4.796683050557902,5.989454074726315,-0.5458276931568704,80.719,76.091,0.0,,,,,,NEVER,1,0.4,,True,,0.0539,False,,,,1.0,1.0,BULLRUN,False,,,0,,0.8136,1.0437,True,,,,,81.529,79.81,2026-08-22T03:07:22.468084,2026-08-22T02:36:29.012330,7.0567,4.7976,30.93,0.04,,,6.5836,,35.06,6.1683,,,,,,,,,,,,BULLRUN_LONG,,,,,,5.205,4.9632,5.6834,5.8857,6.7229,,,,,,,2026-08-22T02:56:26.805416,6.0592,2026-08-22T02:54:00.523475,5.7543,2026-08-22T02:54:35.340443,5.5756,2026-08-22T02:54:00.523475,5.7543,2026-08-22T02:54:33.286701,5.6229,2026-08-22T02:54:33.286701,5.6229,2026-08-22T02:54:23.121488,5.7096,5.7501,trailing,0.8,,,,,,,,,,5.7096,stretch,1.16,,,,,,,6.5836,window,,,,,0.9198,,6.5836,,6.5836,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T01:06:15,2026-08-22T02:36:26.567989,BR_TRAILING_STOP,TAKER_FALLBACK,TAKER,True,
61,,,ONGUSDT,LONG,CLOSED,0.08932,0.08832,0.08847,680.1391844844927,20.0,13602.783689689855,152292.69692890567,STRONG_BUY,0.6622,0.3076,0.2721,53.54236237435248,52.92,31.438333486213676,31.6731,0.0318,0.0318,BEARISH,0.2571,-0.099,24.1782,23.0693,42.5,43.2,48.4,0.3064,64.7,68.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.8245,1.367076078953486,40.0,48.9,48.8,-0.2347,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,0.1116,26.18355928326505,14.604981204888345,1.882821235254274,0.0354,,0.4658,0.6126,-0.1866,0.5736,,,805385288.72287,10,,20.84,67.5,0.158,-1.9,,,False,,,,,,,13602.783689689855,500000.0,False,,0.1116,,,,,,,,,6.121252660360435,6.0527209467424266,12.173973607102862,-164.46667053600865,-1.209066278549038,0.11143193013882628,-1.209066278549038,0.0895,0.08932,0.0,,,,,,NEVER,1,0.4,,True,,0.3145,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.7831,0.1908,False,,,,,0.08857,0.08249,2026-08-22T00:24:54.351556,2026-08-22T00:29:38.738610,-0.9297,-7.7367,0.2,4.94,2.52,-5.1617,-3.4823,0.0,2.52,-5.1617,21.15,-5.5199,,,2.52,-5.1617,,,,,,BULLRUN_LONG,,,,,,-2.1276,-4.9825,-7.0873,-3.9525,-5.0833,,,,,,,,,,,,,,,,,,,,,-3.4823,window,,,,,,,,,,,-3.4823,window,,,,,,,,-3.4823,window,,,,,,,-3.4823,,-3.4823,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T00:22:57,2026-08-22T00:24:41.811625,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
60,,,XRPUSDT,LONG,CLOSED,1.4465,1.4563,1.4604,690.4000493203148,20.0,13808.000986406296,9545.800889323398,STRONG_BUY,0.1336,0.134,0.1111,51.208620010089874,40.34,38.479307336339566,41.2217,0.1492,0.1494,BEARISH,-0.1044,-0.0943,24.1782,23.0693,43.8,43.2,48.4,0.3037,65.0,68.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.1081,0.6842019041986807,31.1,62.2,41.5,-2.7424,1.0,HEALTHY_BEAR,STRONG_BEAR,,0.1167,20.826752332202485,19.68098847666476,0.8957545248387391,0.9288,,1.2615,-0.0959,-0.1438,0.5769,,,3137791665.1058,4,,20.84,67.5,0.158,-1.9,,,False,,,,,,,13808.000986406296,500000.0,False,,0.0124,,,,,,,,,6.213600443882833,6.255697425804749,12.469297869687583,81.07955084568202,0.5871925337020417,2.3838257863809234,-0.11764051157967205,1.4823,1.4465,0.0,,,,,,NEVER,1,0.4,,True,,0.1107,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.3335,1.3339,True,,,,,1.4784,1.4425,2026-08-22T01:17:00.962100,2026-08-22T00:43:20.006381,2.1153,-0.3665,40.9,7.21,6.0,-0.1038,1.5899,0.8364,6.0,-0.1038,,,,,9.73,-0.1453,,,,,,BULLRUN_LONG,,,,,,0.3594,0.5045,0.1727,-0.0001,1.6176,,,,,,,2026-08-22T00:37:13.749711,0.2349,2026-08-22T00:36:38.213523,0.4769,2026-08-22T00:37:21.845457,0.152,2026-08-22T00:37:19.820790,0.1727,2026-08-22T00:37:21.845457,0.152,2026-08-22T00:37:08.686993,0.3386,2026-08-22T00:37:08.686993,0.3386,0.379,trailing,0.1,,,,,,,,,,0.629,stretch,2.3,,,,,,,-0.1038,signal_lost,5.99,,,,1.1046,,1.5899,,1.5899,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T00:20:44,2026-08-22T00:36:06.630974,BR_TRAILING_STOP,TAKER_FALLBACK,TAKER,True,
59,,,SOLUSDT,LONG,CLOSED,93.82900000000001,93.15,93.15,744.5840544315633,20.0,14891.681088631267,158.71085792911856,STRONG_BUY,0.0479,0.0685,0.0036,49.438210878340605,47.18,23.470202564568922,24.6505,0.1591,-0.1589,BEARISH,-0.0407,-0.0344,15.1643,14.9765,48.3,50.3,60.2,0.2966,68.4,70.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.1025,0.7048392019039549,40.0,53.3,30.1,-1.1803,1.0,CHOPPY_WEAK,HEALTHY_BEAR,,0.3837,22.32275304399451,18.967528688221055,0.5208605373146865,0.5978,,0.8576,-0.2309,-0.1237,0.6975,,,3392095257.1328,3,,21.06,67.8,0.161,-1.51,,,False,,,,,,,14891.681088631267,500000.0,False,,0.2058,,,,,,,,,2.6805025959536284,6.652762387243827,9.333264983197456,-117.09793751706928,-0.7863312195589871,0.10851152628716831,-0.7863312195589871,93.99,93.82900000000001,0.0,,,,,,NEVER,1,0.4,,False,,-0.0011,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.6432,-0.0739,True,,,,,94.43,92.86,2026-08-22T00:25:12.867650,2026-08-22T00:08:10.573413,0.5775,-1.0957,17.85,0.81,0.0,-0.7867,-0.2218,0.0,38.49,-0.4456,23.57,-0.1792,,,0.0,-0.7867,,,,,,BULLRUN_LONG,,,,,,-1.0531,-0.8399,-0.4882,0.3644,-0.2857,,,,,,,2026-08-22T00:26:56.833223,0.066,2026-08-22T00:26:07.014350,0.3963,2026-08-22T00:26:51.751555,0.2045,2026-08-22T00:26:36.524171,0.2685,2026-08-22T00:26:51.751555,0.2045,2026-08-22T00:26:25.323936,0.2898,2026-08-22T00:26:32.450455,0.2791,0.407,ema13,14.98,,,,,,,,,,0.407,ema13,14.98,,,,,,,0.407,ema13,14.98,,,,0.5997,,-0.2218,,-0.2218,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-21T23:47:00,2026-08-22T00:07:21.387300,BR_STOP_LOSS,MAKER,TAKER,True,
58,,,ETHUSDT,LONG,CLOSED,2521.65,2503.4,2504.82,752.8427382467946,20.0,15056.854764935892,5.971032762253244,STRONG_BUY,0.148,0.0298,0.0178,53.542827058946926,50.65,31.186944218484474,33.3312,0.0573,-0.0572,BEARISH,0.0211,-0.0344,15.1643,14.9765,48.3,50.3,60.2,0.2966,68.4,70.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.1025,0.6136066345248251,40.0,53.3,29.4,-2.1442,0.0,CHOPPY_WEAK,HEALTHY_BEAR,,0.3837,21.502660175075828,20.123891758761612,0.5241377580639011,0.8012,,1.2502,-0.0692,-0.1237,0.6975,,,21938790640.72,2,,21.06,67.8,0.161,-1.51,,,False,,,,,,,15056.854764935892,500000.0,False,,0.248,,,,,,,,,2.710233857688461,6.726547537661147,9.436781395349607,-118.40812930647131,-0.7864067971367954,0.0,-0.7864067971367954,2522.95,2521.65,0.0,,,,,,NEVER,1,0.4,,False,,-0.0004,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.4358,-0.2284,True,,,,,2518.32,2490.96,2026-08-22T00:50:14.682751,2026-08-22T00:07:23.849518,-0.1951,-1.2801,44.13,1.28,0.0,-0.7697,-0.3501,0.0,0.0,-0.7697,,,,,0.0,-0.7697,,,,,,BULLRUN_LONG,,,,,,-1.0945,-1.1472,-0.7169,-0.684,-0.4794,,,,,,,,,,,,,,,,,,,,,-0.3501,window,,,,,,,,,,,-0.3501,window,,,,,,,,-0.3501,window,,,,,,,-0.3501,,-0.3501,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-21T23:46:57,2026-08-22T00:06:04.945339,BR_STOP_LOSS,MAKER,TAKER,True,
57,,,ASTERUSDT,LONG,CLOSED,0.7108,0.7121,0.7122,672.1354116429284,20.0,13442.708232858567,18912.0824885461,STRONG_BUY,0.4142,0.0729,0.1312,60.28,59.81,18.9719,19.3486,0.0773,0.0774,BULLISH,0.1764,0.0814,16.5713,17.1561,60.0,57.5,51.9,0.3086,71.4,70.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.906,0.7239,66.7,26.7,88.8,-0.3767,3.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.556,21.694246014919678,16.340870301895798,0.4878,0.4324,5e-05,0.6059,0.2818,0.2057,0.7346,2026-08-21T23:22:27.480830,0.06468556555993105,252755316.5547,21,336.5,,,,,,,False,4.87,-0.3009,4.87,-0.3009,6.09,-0.3009,13442.708232858567,252755.3165547,False,,0.4636,,,,,,,,,6.049218704786355,6.060282273042155,12.10950097782851,12.476206257280811,0.09281021384355204,0.44436831738886123,-0.300934862127173,0.7146,0.7108,0.0,0.4925,0.3228,2026-08-21T23:34:18.106675,2026-08-21T23:28:25.130399,-0.2215,RECOVERED,1,0.4,,True,,0.2963,False,,,,1.0,1.0,UNMATCHED,False,,,0,,0.1338,0.3322,True,,,,,0.7121,0.7027,2026-08-21T23:36:02.123909,2026-08-22T00:07:23.849518,0.0929,-1.2296,0.0,31.36,7.67,-0.6246,-0.1041,0.0929,5.81,-0.5121,5.81,-0.5121,,,7.67,-0.6246,,,,,True,MOMENTUM,,,,,,-0.09,-0.2166,-0.4276,-0.5824,-0.8075,,,,,,,2026-08-21T23:36:14.903080,0.0366,2026-08-21T23:36:31.109411,0.0366,,,2026-08-21T23:36:31.109411,0.0366,,,2026-08-21T23:36:31.109411,0.0366,2026-08-21T23:36:31.109411,0.0366,0.1944,trailing,16.71,,,,,,,,,,0.1491,stretch,16.71,,,,,,,-0.7,hard_sl,24.87,,,,0.4925,0.4925,0.1491,16.71,-0.0759,19.39,,,,,,,,,,,,,0.5661826688205284,lock,False,,,,False,,,2026-08-21T23:35:42.139719,0.2053,,,,,,,,,2026-08-21T23:17:35,2026-08-21T23:36:01.517395,RUNNER_TRAIL,TAKER_FALLBACK,TAKER,True,
56,,,CRVUSDT,LONG,CLOSED,0.3376,0.3381,0.3384,763.373133255102,20.0,15267.462665102039,45223.526851605566,VERY_STRONG,0.3465,0.0637,0.0821,57.11,51.71,26.8583,28.0214,0.2889,0.2897,BULLISH,0.1593,0.0544,20.385,21.8833,56.1,58.6,61.2,0.3462,70.6,71.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.9817,0.8749,75.6,17.8,62.4,-1.163,5.0,HEALTHY_BULL,HEALTHY_BULL,,0.609,19.561196794010787,15.451172996899453,0.8891,0.8701,5e-05,1.3572,0.436,0.0634,0.6614,2026-08-21T23:03:45.501079,0.08503761848341246,131672092.7814,36,2180.7,,,,,,,False,3.64,-0.0038,3.64,-0.0038,6.9,0.085,15267.462665102039,131672.0927814,False,,0.5593,,,,,,,,,2.7481432797183674,6.880533492837529,9.628676772555895,12.983086653246907,0.08503761848341246,0.5291504739336498,-0.24064514218009167,0.3396,0.3376,0.0,0.5705,0.4223,2026-08-21T23:07:35.605351,2026-08-21T23:02:58.740659,-0.0081,RECOVERED,1,0.4,,True,,-0.0296,False,,,,2.0,1.0,UNMATCHED,True,,,0,,0.0998,0.4518,False,,,,,0.3483,0.3374,2026-08-21T23:47:20.807521,2026-08-21T23:10:39.709348,3.1064,-0.1222,39.17,2.48,,,1.3292,,43.11,1.7143,43.11,1.7143,,,,,,,,,False,MOMENTUM,2026-08-21T23:35:42.142930,2.1289,,,,0.1443,-0.063,0.3221,1.3884,2.0993,2026-08-21T23:07:35.605422,0.1738601895734501,,,,,2026-08-21T23:08:10.767703,0.0851,2026-08-21T23:08:10.767703,0.0851,2026-08-21T23:08:11.799672,0.0851,2026-08-21T23:08:48.436537,0.2332,2026-08-21T23:08:48.436537,0.2332,2026-08-21T23:08:48.436537,0.2332,2026-08-21T23:09:02.792013,0.174,0.2792,trailing,6.57,,,,,,,,,,0.2627,stretch,6.57,,,,,,,1.3292,window,,,,,1.7893,0.5705,0.0555,7.74,1.9512,29.99,,,,,,,,,,,,,0.5411688796413788,lock,False,,,,False,,,2026-08-21T23:01:33.549928,-0.0038,2026-08-21T23:01:49.768387,0.0554,,,-0.063,2.32,,,2026-08-21T23:00:07,2026-08-21T23:08:09.822134,RUNNER_TRAIL,MAKER,TAKER,True,
