id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
56,,NEARUSDT,SHORT,CLOSED,1.335,1.325,1.323,201.08625069513468,1.0,201.08625069513468,150.62640501508216,STRONG_BUY,0.269,0.0968,30.52,28.2573,27.3121,0.273,-0.2722,BEARISH,-0.1321,-0.0935,32.6176,32.607,30.1,29.2,0.9701,0.6513,20.8,72.9,6.7,0.9451,6.0,STRONG_BEAR,BEAR_EXHAUSTED,13.574233196156941,32.087344927688235,0.2619,-0.2317,-0.000124,0.0904888128128106,0.08981099399024273,0.18029980680305333,1.3259642433477696,0.6594007490636711,0.8842209737827641,-0.23988014981273423,,1.322,0.0,0.7088,-0.16,2026-04-29T15:39:24.325401,2026-04-29T15:06:45.918441,0.198,RECOVERED,2,1.0,,True,,False,,,,0.4808,-0.16,True,1.4081,0.5842,3.52,20.82,,,0.8089,,40.31,0.9587,,,,,,2026-04-29T15:37:08.078642,,,,2026-04-29T15:45:35.841846,0.6591,2026-04-29T15:40:22.361840,0.6591,2026-04-29T15:40:22.361840,0.6591,2026-04-29T15:51:02.791179,0.8838,2026-04-29T15:55:03.872057,1.1085,2026-04-29T15:55:48.325663,1.1834,2026-04-29T15:56:17.648012,1.0336,False,,,,False,,,,,,,,,0.1348,16.24,-0.0151,20.87,2026-04-29T15:06:34,2026-04-29T15:40:16.247177,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
55,,AXSUSDT,SHORT,CLOSED,1.415,1.408,1.407,200.8652394287298,1.0,200.8652394287298,141.95423281182318,VERY_STRONG,0.2845,0.0858,34.54,31.7997,31.2962,0.2035,-0.2031,BEARISH,-0.1083,-0.0913,35.3853,35.2981,31.7,34.5,0.6815,0.8684,18.8,72.9,13.6,0.5035,4.0,STRONG_BEAR,STRONG_BEAR,10.566262772550926,23.709310189956913,0.4171,-0.4123,-0.000124,0.036155743097171365,0.08994220190957115,0.1260979450067425,0.8675816846760364,0.43192226148410723,0.644031802120142,-0.770031802120142,,1.405,0.0,0.8154,-0.2177,2026-04-29T15:05:43.666504,2026-04-29T14:36:15.636057,-0.3534,RECOVERED,2,1.0,,True,,False,,,,0.6006,-0.2177,True,1.8451,0.361,2.25,8.38,,,0.6437,,16.59,1.1384,17.75,1.0677,,,,2026-04-29T15:05:36.333570,,,,2026-04-29T15:24:09.396718,0.8557,2026-04-29T15:15:35.621215,1.4211,2026-04-29T15:15:36.670616,1.4211,2026-04-29T15:07:16.588452,0.4317,2026-04-29T15:15:35.621215,1.4211,2026-04-29T15:15:35.621215,1.4211,2026-04-29T15:15:45.112779,1.3504,True,-0.5579,2026-04-29T14:34:02.900797,SIGNAL_LOST,False,,,,,,,,,-0.2044,25.12,-0.2044,10.27,2026-04-29T14:06:39,2026-04-29T15:06:12.243667,FL_TRAILING_STOP L2,MAKER,TAKER,True,
54,,FILUSDT,SHORT,CLOSED,0.9452,0.94,0.939,200.8652394287298,1.0,200.8652394287298,212.51083308160156,VERY_STRONG,0.6307,0.1513,27.78,31.7037,30.576,0.2665,-0.2658,BEARISH,-0.2654,-0.1697,35.9763,34.1843,25.7,19.7,0.9928,1.0355,16.7,75.0,28.6,1.1277,2.0,BEAR_EXHAUSTED,STRONG_BEAR,12.202835041198279,33.29961354563676,0.5491,-0.3336,-0.000155,0.036155743097171365,0.08989208239351745,0.12604782549068883,0.9790085065336592,0.4873956834532473,0.6990863309352618,-0.78274820143884,,0.938,0.0,0.6738,-0.2129,2026-04-29T14:50:26.994348,2026-04-29T13:56:12.751501,-0.3307,RECOVERED,2,1.0,,True,,False,,,,0.4596,-0.2129,True,3.3437,0.1698,10.25,24.69,,,2.4973,,31.09,2.8147,31.09,2.8147,,,,2026-04-29T14:50:22.329894,,,,2026-04-29T15:00:38.136149,0.2756,2026-04-29T14:51:00.995682,0.5929,2026-04-29T14:54:46.444379,0.2756,2026-04-29T14:51:18.254184,0.3814,2026-04-29T14:51:18.254184,0.3814,2026-04-29T14:51:16.235519,0.3814,2026-04-29T14:51:31.369282,0.3814,False,,,,False,,,2026-04-29T13:56:09.965129,-0.5711,2026-04-29T13:56:26.089566,-0.6769,,,-0.5711,6.61,-0.4652,4.56,2026-04-29T13:50:25,2026-04-29T14:50:28.818497,TRAILING_STOP L2,MAKER,TAKER,True,
53,,LTCUSDT,SHORT,CLOSED,56.132,55.75,55.72,200.60345424323035,1.0,200.60345424323035,3.573780628576041,STRONG_BUY,0.4997,0.1883,28.0,25.3101,23.8514,0.2676,-0.2669,BEARISH,-0.2617,-0.1638,34.0927,32.7423,23.7,23.3,0.6936,1.3935,12.5,79.2,12.7,1.4587,4.0,BEAR_EXHAUSTED,BEAR_EXHAUSTED,16.269475450731395,42.12123140997509,0.283,-0.0236,-0.000155,0.03610862176378146,0.08965722151940142,0.12576584328318288,1.2394183568328572,0.6178449725646652,0.8317229744174364,-0.2733133684885664,,55.63,0.0,0.522,-0.3526,2026-04-29T15:12:25.980216,,,RECOVERED,2,1.0,,True,,False,,,,0.2399,-0.4185,True,1.9893,0.2791,15.13,28.66,,,1.7043,,6.93,0.4928,4.61,0.4038,,,,2026-04-29T15:10:01.986519,,,,2026-04-29T15:42:57.838662,1.6686,2026-04-29T15:24:25.975047,0.5463,,,2026-04-29T15:24:25.975047,0.5463,,,2026-04-29T15:24:56.091609,0.4572,2026-04-29T15:16:20.433025,0.475,False,,,,False,,,2026-04-29T13:56:11.981811,-0.2198,2026-04-29T13:56:26.087636,-0.2377,,,-0.0951,9.14,-0.1486,11.41,2026-04-29T13:41:17,2026-04-29T15:13:26.491175,TRAILING_STOP L2,MAKER,TAKER,True,
52,,FILUSDT,SHORT,CLOSED,0.9502,0.944,0.947,200.60345424323035,1.0,200.60345424323035,211.11708508022556,STRONG_BUY,0.5017,0.0978,34.65,29.2333,29.1113,0.1316,-0.1314,BEARISH,-0.1979,-0.159,32.7544,31.3008,19.3,20.0,0.9338,0.6294,12.5,79.2,10.3,0.122,5.0,BEAR_EXHAUSTED,BEAR_EXHAUSTED,14.81430451777061,28.01332585992298,0.5619,-0.2696,-0.000155,0.03610862176378146,0.08968253774207981,0.12579115950586128,1.183134767991557,0.5897878341401908,0.37921111344980973,-0.14723068827614308,,0.946,0.0,0.8669,-0.2784,2026-04-29T13:45:09.726291,2026-04-29T13:40:07.342667,0.0263,RECOVERED,1,0.5,,True,,False,,,,0.6532,-0.2784,False,,,,,,,,,,,,,,,,2026-04-29T13:45:09.711822,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-29T13:40:07,2026-04-29T13:45:09.731935,TRAILING_STOP L1,MAKER,TAKER,True,
51,,1000BONKUSDT,SHORT,SIGNAL_EXPIRED,0.006308,0.006308,0.006308,0.0,1.0,0.0,0.0,VERY_STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-29T13:27:42.436016,2026-04-29T13:27:42.436016,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
50,,BTCUSDT,SHORT,CLOSED,77105.9,76703.2,76684.5,199.7347280310299,1.0,199.7347280310299,0.0025903948729089463,STRONG_BUY,0.2325,0.0871,26.66,27.0343,25.2465,0.142,-0.1418,BEARISH,-0.1112,-0.1118,27.0343,25.2465,26.1,24.7,1.2894,1.9475,18.8,77.1,23.3,1.7877,4.0,HEALTHY_BEAR,BEAR_EXHAUSTED,12.318429514815922,37.227703615974825,0.1563,0.011,-0.000245,0.08988062761396345,0.08941120920706926,0.17929183682103272,0.8638601784993925,0.43250374484961224,0.6312809331062788,-0.24544064721377085,,76550.0,0.0,,,,,,NEVER,2,1.0,,True,,False,,,,0.289,-0.2296,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.0408,2.32,-0.0227,11.04,2026-04-29T12:28:31,2026-04-29T13:36:22.356940,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
49,,ETHUSDT,SHORT,CLOSED,2316.26,2297.64,2295.31,199.59297470776818,1.0,199.59297470776818,0.08617036719011172,STRONG_BUY,0.2838,0.0935,28.15,23.591,21.8667,0.2026,-0.2022,BEARISH,-0.1331,-0.0938,24.3538,23.2134,26.2,32.7,1.0988,1.435,16.7,75.0,1.2,1.7243,3.0,HEALTHY_BEAR,BEAR_EXHAUSTED,12.181784145776971,32.94180973097788,0.182,-0.0791,-0.000245,0.03592673544739827,0.08909481711180972,0.125021552559208,1.479470684520702,0.7412438672688015,0.9796663241605141,-0.13253988326006896,,2292.12,0.0,0.66,-0.2419,2026-04-29T13:35:22.071125,,,NEVER,2,1.0,,True,,False,,,,0.4182,-0.2419,True,,,,,,,,,,,,,,,,2026-04-29T13:30:21.337732,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-04-29T13:22:01.952647,0.1495,2026-04-29T13:22:19.146477,0.1547,,,0.0826,19.44,0.0826,19.44,2026-04-29T12:21:19,2026-04-29T13:35:48.556401,TRAILING_STOP L2,MAKER,TAKER,True,
48,,AVAXUSDT,SHORT,SIGNAL_EXPIRED,9.266,9.266,9.266,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-29T12:20:09.185754,2026-04-29T12:20:09.185754,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
47,,NEARUSDT,SHORT,CLOSED,1.349,1.344,1.343,199.59297470776818,1.0,199.59297470776818,147.95624515031,VERY_STRONG,0.3997,0.1184,26.26,32.4803,30.6829,0.2072,-0.2068,BEARISH,-0.1876,-0.0531,23.2202,23.0385,41.3,33.6,1.1444,1.9664,14.6,77.1,10.5,1.7973,3.0,HEALTHY_BEAR,BEAR_EXHAUSTED,8.756678125656043,30.90730390095695,0.2741,-0.2514,-0.000245,0.03592673544739827,0.08948393706690749,0.12541067251430577,0.6143705532372286,0.30781171237953253,0.5302987398072654,-0.4338117123795489,,1.341,0.0,0.45,-0.2288,2026-04-29T13:35:27.377782,,,NEVER,1,0.5,,True,,False,,,,0.2258,-0.2288,True,,,,,,,,,,,,,,,,2026-04-29T13:35:27.377802,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-04-29T13:22:02.971152,-0.1372,2026-04-29T13:22:19.144301,-0.063,,,-0.2113,23.56,-0.2113,42.63,2026-04-29T12:17:12,2026-04-29T13:35:50.501795,TRAILING_STOP L1,MAKER,TAKER,True,
46,,LINKUSDT,SHORT,CLOSED,9.293000000000001,9.26,9.254,199.59297470776818,1.0,199.59297470776818,21.477776251777485,STRONG_BUY,0.3354,0.1197,29.2,27.9033,25.6435,0.1829,-0.1826,BEARISH,-0.1635,-0.0531,23.2202,23.0385,41.3,33.6,1.1444,1.772,14.6,77.1,13.3,2.2598,4.0,HEALTHY_BEAR,HEALTHY_BEAR,10.825151908018462,39.85556321448663,0.1985,-0.0634,-0.000245,0.03592673544739827,0.08949789364115678,0.12542462908855506,0.5833419872201289,0.29226579145594805,0.5291096524265737,-0.11682815022058546,,9.238,0.0,0.5761,-0.463,2026-04-29T12:22:43.061665,2026-04-29T12:17:10.397907,0.1075,NEVER,1,0.5,,True,,False,,,,0.3515,-0.4486,False,,,,,,,,,,,,,,,,2026-04-29T12:22:43.052426,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-29T12:17:10,2026-04-29T12:23:10.755035,TRAILING_STOP L1,MAKER,TAKER,True,
45,,SUIUSDT,SHORT,SIGNAL_EXPIRED,0.9224,0.9224,0.9224,0.0,1.0,0.0,0.0,VERY_STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-29T12:17:00.306744,2026-04-29T12:17:00.306744,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
44,,HYPEUSDT,SHORT,CLOSED,40.077,39.885,39.875,199.59297470776818,1.0,199.59297470776818,4.980237410678648,STRONG_BUY,0.4471,0.1429,26.87,29.4154,27.4468,0.2689,-0.2681,BEARISH,-0.2014,-0.0531,23.2202,23.0385,41.3,33.6,1.1444,1.1323,14.6,77.1,4.5,1.9686,3.0,HEALTHY_BEAR,BEAR_EXHAUSTED,11.541482031494839,39.76270809418453,0.2534,-0.1974,-0.000245,0.03592673544739827,0.08938654610621304,0.12531328155361132,0.83089230129669,0.41629336028145864,0.6159989270653953,-0.1653491029767795,,39.805,0.0,0.4343,-0.4992,2026-04-29T12:34:23.498229,2026-04-29T12:16:24.419329,0.1614,NEVER,2,1.0,,True,,False,,,,0.1251,-0.4483,False,,,,,,,,,,,,,,,,2026-04-29T12:31:02.235477,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-29T12:16:19,2026-04-29T12:39:22.059308,TRAILING_STOP L2,MAKER,TAKER,True,
43,,TAOUSDT,LONG,SIGNAL_EXPIRED,262.41,262.41,262.41,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-29T10:16:45.067750,2026-04-29T10:16:45.067750,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
42,,HYPEUSDT,LONG,CLOSED,40.508,40.372,40.371,199.7270859138721,1.0,199.7270859138721,4.930559047937989,VERY_STRONG,0.0768,0.0674,58.93,24.7809,24.6131,0.1438,0.144,BULLISH,0.0722,0.0699,19.349,17.0546,76.3,69.9,1.2575,1.1295,68.8,25.0,80.7,0.1678,3.0,HEALTHY_BULL,CHOPPY_FLAT,23.75111198515689,13.663248221662839,0.227,-0.1001,0.0001,0.035950875464496976,0.08957543844750862,0.12552631391200558,-0.7960823444315859,-0.3985850696158852,0.3786891725091215,-0.8230014811889005,40.687,,0.0,0.275,0.1604,2026-04-29T10:10:23.859820,2026-04-29T11:43:40.002356,-0.5761,RECOVERED,1,0.5,,False,,False,,,,0.0636,-0.0539,True,-0.3815,-1.7738,1.24,34.59,0.0,-0.3938,-1.2578,0.0,9.95,-0.8875,5.4,-0.537,,,,,,,,,,,,,,,,,,,,,,True,-0.5146,2026-04-29T11:40:57.779712,SIGNAL_LOST,True,2026-04-29T11:43:39.977016,-0.8008,2026-04-29T11:01:40.613904,-0.1222,2026-04-29T11:03:57.571769,0.0357,,,-0.0038,13.72,-0.0334,50.8,2026-04-29T09:48:43,2026-04-29T12:01:47.211367,FL_RECOVERED L1,MAKER,TAKER,True,
41,,TRUMPUSDT,LONG,CLOSED,2.489,2.498,2.499,199.40944955067818,1.0,199.40944955067818,80.11629150288397,STRONG_BUY,0.1729,0.0664,60.99,18.7192,16.9348,0.1087,0.1088,BULLISH,0.0863,0.1462,37.8437,35.7636,77.0,80.2,0.7948,0.8791,68.8,25.0,79.2,1.7844,1.0,BULL_EXHAUSTED,BULL_EXHAUSTED,28.487647507438457,11.65957935478355,0.2358,-0.0057,0.000438,0.03589370091912207,0.09005872327839189,0.12595242419751396,0.5950941993284691,0.2984282844516007,0.5393804740859833,-0.1834760948171824,2.504,,0.0,0.3666,0.1274,2026-04-29T04:33:25.856006,2026-04-29T03:56:48.952923,-0.0827,RECOVERED,2,1.0,,True,,False,,,,0.1273,0.1274,True,0.7807,0.0977,34.6,5.34,,,0.3388,,41.33,0.4995,2.63,0.2584,,,,2026-04-29T04:33:25.856023,,,,2026-04-29T05:14:26.378375,0.3388,2026-04-29T04:42:20.426599,0.3388,2026-04-29T05:14:08.238368,0.4593,2026-04-29T05:13:52.981826,0.4593,2026-04-29T05:13:53.988366,0.4593,2026-04-29T05:01:51.708377,0.4995,2026-04-29T05:14:07.229308,0.4593,False,,,,False,,,,,,,,,-0.063,6.84,0.0173,26.22,2026-04-29T03:46:32,2026-04-29T04:34:01.890106,TRAILING_STOP L2,MAKER,TAKER,True,
40,,TRUMPUSDT,LONG,SIGNAL_EXPIRED,2.489,2.489,2.489,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-29T03:43:06.522562,2026-04-29T03:43:06.522562,SIGNAL_EXPIRED:btc_rsi_out_of_range_78.6,SIGNAL_EXPIRED,TAKER,True,
39,,TRUMPUSDT,LONG,SIGNAL_EXPIRED,2.488,2.488,2.488,0.0,1.0,0.0,0.0,STRONG_BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-04-29T03:41:17.645211,2026-04-29T03:41:17.645211,SIGNAL_EXPIRED:btc_rsi_out_of_range_73.5,SIGNAL_EXPIRED,TAKER,True,
38,,AAVEUSDT,LONG,CLOSED,96.708,97.1,97.12,199.25235276911786,1.0,199.25235276911786,2.0603502581908204,STRONG_BUY,0.0553,0.0472,59.3,17.6155,16.6954,0.1779,0.1782,BULLISH,0.0411,0.0995,28.2945,25.8547,77.3,77.2,0.9853,1.455,70.8,29.2,64.3,0.9201,2.0,BULL_EXHAUSTED,STRONG_BULL,29.03428906257066,15.779571957672141,0.2327,-0.0563,5.2e-05,0.03586542349844122,0.09002700453164789,0.1258924280300891,0.681764873180704,0.3421615171443892,0.5488765769119398,-0.4536914629606652,97.3,,0.0,0.2948,0.313,2026-04-29T04:00:13.493213,2026-04-29T03:35:22.296144,-0.1521,RECOVERED,2,1.0,,True,,False,,,,0.0424,0.2463,True,1.366,0.3217,31.35,0.12,,,1.2006,,9.53,0.3423,9.53,0.3423,,,,2026-04-29T04:00:04.823337,,,,,,2026-04-29T04:38:24.099057,1.0972,2026-04-29T04:38:27.141645,1.0972,2026-04-29T04:38:24.099057,1.0972,2026-04-29T04:38:27.141645,1.0972,2026-04-29T04:38:32.187986,1.0972,2026-04-29T04:38:28.150719,1.0972,False,,,,False,,,,,,,,,-0.185,2.28,-0.247,3.42,2026-04-29T03:24:40,2026-04-29T04:02:05.396815,TRAILING_STOP L2,MAKER,TAKER,True,
37,,PAXGUSDT,LONG,CLOSED,4594.06,4576.71,4576.71,198.33884867941788,1.0,198.33884867941788,0.04317289035829264,STRONG_BUY,0.0736,0.0235,61.42,21.2153,20.6694,0.0591,0.0592,BULLISH,0.0376,0.0619,25.0273,23.1576,73.6,66.0,0.496,0.5838,66.7,25.0,96.3,0.5459,2.0,HEALTHY_BULL,STRONG_BEAR,34.77215313421539,19.42744779619742,0.0881,0.0341,5.2e-05,0.03570099276229522,0.08891540956426566,0.12461640232656088,-0.8736660500429538,-0.4404916413803991,0.0,-0.512943927593464,4596.85,,0.0,,,,2026-04-29T06:23:57.512264,-0.1265,ENDED_NEG,1,0.5,,False,,False,,,,-0.0433,-0.1114,True,-0.3821,-0.5937,38.28,44.96,0.0,-0.4407,-0.5804,0.0,9.76,-0.5027,5.14,-0.4468,,,,,,,,,,,,,,,,,,,,,,True,-0.506,2026-04-29T06:23:56.801342,SIGNAL_LOST,False,,,2026-04-29T06:12:43.873899,-0.3907,,,2026-04-29T06:26:21.935560,-0.4405,-0.1139,5.72,-0.1154,3.44,2026-04-29T03:17:47,2026-04-29T06:26:21.936627,FL_REGIME_CHANGE L1,MAKER,TAKER,True,
36,,TRUMPUSDT,LONG,CLOSED,2.491,2.484,2.482,198.89777458149354,1.0,198.89777458149354,79.84655743937918,STRONG_BUY,0.0669,0.0403,57.49,15.6828,14.8118,0.1198,0.12,BULLISH,0.0533,0.0781,20.0206,19.1487,63.4,62.8,0.5602,1.0997,52.1,39.6,77.8,0.871,3.0,HEALTHY_BULL,HEALTHY_BULL,26.4520765482749,15.202647662799537,0.2125,-0.0295,5e-05,0.08950399856167209,0.08925248190573805,0.17875648046741013,-0.7376823825430737,-0.3708851866720239,0.0,-0.8524026495383431,2.492,,0.0,,,,2026-04-29T02:30:39.337743,-0.3598,RECOVERED,1,0.5,,True,,False,,,,0.1877,0.0585,True,0.1107,-0.5316,26.84,13.99,14.45,-0.4513,-0.0097,0.0,13.31,-0.4513,12.17,-0.371,,,,,,,,,,,,,,,,,,,,,,True,-0.5314,2026-04-29T02:02:30.250065,SIGNAL_LOST,True,2026-04-29T02:30:37.933227,-0.8123,2026-04-29T02:29:29.509050,-0.4913,2026-04-29T03:00:09.642653,-0.5715,,,-0.4913,5.69,-0.3709,3.42,2026-04-29T01:57:08,2026-04-29T03:17:02.557473,FL_RECOVERED L1,TAKER_FALLBACK,TAKER,True,
35,,AVAXUSDT,LONG,CLOSED,9.174,9.229,9.23,198.89777458149356,1.0,198.89777458149356,21.680594569598167,STRONG_BUY,0.0612,0.0396,62.57,18.0966,18.0548,0.1158,0.1159,BULLISH,0.0464,0.0645,19.1354,18.1955,62.6,68.4,0.75,1.1138,52.1,41.7,87.0,0.0419,1.0,HEALTHY_BULL,BULL_EXHAUSTED,28.55211406552054,19.57995547325126,0.1319,-0.0283,5e-05,0.035801599424668845,0.09004059327726965,0.1258421927019385,1.0665905086259546,0.5362505995203807,0.7432644429910601,-0.2700138434706794,9.248,,0.0,0.5191,0.2938,2026-04-29T03:20:10.593211,2026-04-29T02:30:42.844860,-0.2097,RECOVERED,2,1.0,,True,,False,,,,0.1939,0.3597,True,0.9289,0.3294,37.49,9.87,,,0.7545,,,,9.99,0.3512,,,,2026-04-29T03:18:41.965255,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-04-29T02:29:29.506472,-0.0848,2026-04-29T03:00:09.640783,-0.0303,,,-0.1393,2.96,-0.0957,4.1,2026-04-29T01:55:19,2026-04-29T03:23:46.158676,TRAILING_STOP L2,MAKER,TAKER,True,
34,,SUIUSDT,LONG,CLOSED,0.9252,0.9305,0.9309,198.89777458149356,1.0,198.89777458149356,214.97813940930993,STRONG_BUY,0.079,0.0496,61.56,18.2716,18.1993,0.1202,0.1203,BULLISH,0.0582,0.0645,19.1354,18.1955,62.6,68.4,0.75,1.2152,52.1,41.7,83.9,0.0723,1.0,HEALTHY_BULL,BULL_EXHAUSTED,27.65712714353884,18.74318093104018,0.1647,-0.0335,5e-05,0.035801599424668845,0.0900167214241633,0.12581832084883215,1.0135658180205043,0.5095913316039744,0.7148599221789865,-0.44112635105923675,0.9324,,0.0,0.5716,0.2907,2026-04-29T03:21:04.982474,2026-04-29T02:30:49.888133,-0.3199,RECOVERED,2,1.0,,True,,False,,,,0.2218,0.3718,True,0.7476,0.2721,39.29,11.87,,,0.5963,,9.49,0.4342,6.08,0.4342,,,,2026-04-29T03:19:00.594914,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-04-29T02:29:29.504524,-0.1602,2026-04-29T03:00:09.639315,-0.117,,,-0.0414,4.13,0.045,16.63,2026-04-29T01:55:17,2026-04-29T03:21:59.867456,TRAILING_STOP L2,MAKER,TAKER,True,
33,,SOLUSDT,LONG,CLOSED,84.068,84.4,84.41,198.89777458149356,1.0,198.89777458149356,2.3659153849442545,STRONG_BUY,0.0981,0.044,60.41,17.356,16.1454,0.0849,0.085,BULLISH,0.0589,0.0645,19.1354,18.1955,62.6,68.4,0.75,1.3175,52.1,41.7,78.0,1.2106,1.0,HEALTHY_BULL,BULL_EXHAUSTED,29.728518988026714,14.944571127081,0.1466,0.0422,5e-05,0.035801599424668845,0.0898574663201828,0.12565906574485164,0.6598248420566594,0.33174068611125257,0.5338669410477177,-0.28652785840034545,84.57,,0.0,0.4047,0.2765,2026-04-29T03:20:11.213264,2026-04-29T02:31:11.959739,-0.2066,ENDED_NEG,2,1.0,,True,,False,,,,-0.007,0.219,True,0.6888,0.2724,10.69,0.41,,,0.5103,,,,18.85,0.5103,,,,2026-04-29T03:20:10.370037,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-04-29T02:29:29.502725,-0.1082,2026-04-29T03:00:09.636687,-0.1082,,,-0.0725,1.22,-0.0606,20.08,2026-04-29T01:55:15,2026-04-29T03:33:22.973977,TRAILING_STOP L2,MAKER,TAKER,True,
